"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR13641955","SRR14766416","SRR15146532","SRR1300738","SRR5928712","SRR9016885","SRR28323377","SRR7041896","SRR1106251","SRR14766373","SRR14766430","SRR1501680","SRR5883594","SRR7041722","SRR14766398"
"dsbD_1","","Thiol:disulfide interchange protein DsbD",581,581,1,1,4535,NA,NA,"",440,1886,1882,"KKHOBGKP_01724","AJDPHMEH_04020","FDAPHJIA_03251","BGBDHPIL_03242","CDFNNGFP_00239","OMEBOICM_02538","OCPGHKJM_03562","LNFOPOPD_00590","CCDCMOOA_03087","OCHGHCBG_01510","GHDKDIHM_00191","BPMCEJLP_01447","AMMIPIGE_01095","GFHOMNBG_02166","POCPDFCE_03379"
"artM_2","","Arginine transport ATP-binding protein ArtM",581,581,1,1,4645,NA,NA,"",503,752,751,"KKHOBGKP_01824","AJDPHMEH_02836","FDAPHJIA_03151","BGBDHPIL_03106","CDFNNGFP_00339","OMEBOICM_02895","OCPGHKJM_03462","LNFOPOPD_00489","CCDCMOOA_02987","OCHGHCBG_01410","GHDKDIHM_00291","BPMCEJLP_03662","AMMIPIGE_01196","GFHOMNBG_04079","POCPDFCE_02327"
"papC_3","","Outer membrane usher protein PapC",581,581,1,1,2395,NA,NA,"",590,2657,2653,"KKHOBGKP_03777","AJDPHMEH_03815","FDAPHJIA_03447","BGBDHPIL_04049","CDFNNGFP_04371","OMEBOICM_03789","OCPGHKJM_02954","LNFOPOPD_04285","CCDCMOOA_02771","OCHGHCBG_03823","GHDKDIHM_04102","BPMCEJLP_03764","AMMIPIGE_04522","GFHOMNBG_04497","POCPDFCE_00544"
"group_1039","","hypothetical protein",581,581,1,1,2178,NA,NA,"",263,998,995,"KKHOBGKP_04053","AJDPHMEH_03420","FDAPHJIA_04010","BGBDHPIL_02779","CDFNNGFP_03795","OMEBOICM_01979","OCPGHKJM_03737","LNFOPOPD_03699","CCDCMOOA_03938","OCHGHCBG_04271","GHDKDIHM_03441","BPMCEJLP_03475","AMMIPIGE_03606","GFHOMNBG_03779","POCPDFCE_01216"
"assT_4","","Arylsulfate sulfotransferase AssT",581,581,1,1,2183,NA,NA,"",893,1790,1783,"KKHOBGKP_04058","AJDPHMEH_03415","FDAPHJIA_04005","BGBDHPIL_02774","CDFNNGFP_03800","OMEBOICM_01974","OCPGHKJM_03742","LNFOPOPD_03704","CCDCMOOA_03943","OCHGHCBG_04266","GHDKDIHM_03446","BPMCEJLP_03480","AMMIPIGE_03601","GFHOMNBG_03784","POCPDFCE_01165"
"group_1043","","hypothetical protein",581,581,1,1,2258,NA,NA,"",824,1100,1098,"KKHOBGKP_04116","AJDPHMEH_03918","FDAPHJIA_03946","BGBDHPIL_02716","CDFNNGFP_03858","OMEBOICM_01916","OCPGHKJM_03800","LNFOPOPD_04351","CCDCMOOA_04001","OCHGHCBG_04208","GHDKDIHM_03504","BPMCEJLP_03538","AMMIPIGE_03543","GFHOMNBG_03842","POCPDFCE_01846"
"glnG","","DNA-binding transcriptional regulator NtrC",581,581,1,1,2219,NA,NA,"",434,1409,1407,"KKHOBGKP_04152","AJDPHMEH_03882","FDAPHJIA_03910","BGBDHPIL_02680","CDFNNGFP_03894","OMEBOICM_01880","OCPGHKJM_04567","LNFOPOPD_04387","CCDCMOOA_04037","OCHGHCBG_04172","GHDKDIHM_04190","BPMCEJLP_03574","AMMIPIGE_03507","GFHOMNBG_03878","POCPDFCE_03248"
"hsrA","","putative transport protein HsrA",581,581,1,1,1363,NA,NA,"",872,1427,1426,"KKHOBGKP_04316","AJDPHMEH_03695","FDAPHJIA_04130","BGBDHPIL_03626","CDFNNGFP_04151","OMEBOICM_03454","OCPGHKJM_04107","LNFOPOPD_04004","CCDCMOOA_04332","OCHGHCBG_04442","GHDKDIHM_03920","BPMCEJLP_04000","AMMIPIGE_04242","GFHOMNBG_04288","POCPDFCE_03647"
"dgoD_2","","D-galactonate dehydratase",581,581,1,1,1420,NA,NA,"",692,1148,1146,"KKHOBGKP_04260","AJDPHMEH_03639","FDAPHJIA_04186","BGBDHPIL_03682","CDFNNGFP_04095","OMEBOICM_03398","OCPGHKJM_04051","LNFOPOPD_04060","CCDCMOOA_04276","OCHGHCBG_04386","GHDKDIHM_03864","BPMCEJLP_04056","AMMIPIGE_04298","GFHOMNBG_04344","POCPDFCE_00655"
"araA","","L-arabinose isomerase",581,581,1,1,2499,NA,NA,"",1259,1502,1501,"KKHOBGKP_03676","AJDPHMEH_03970","FDAPHJIA_03346","BGBDHPIL_03338","CDFNNGFP_03665","OMEBOICM_02851","OCPGHKJM_02855","LNFOPOPD_03558","CCDCMOOA_02871","OCHGHCBG_03923","GHDKDIHM_02871","BPMCEJLP_03871","AMMIPIGE_03396","GFHOMNBG_03905","POCPDFCE_03595"
